category,number,name,team,year,brand,set,flags,front_image,back_image
Football,105,Marcus Mariota,Las Vegas Raiders,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22135303-1660303863-front.jpg,
Football,255,Calais Campbell,Jacksonville Jaguars,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22134593-1660303346-front.jpg,
Football,200,Terry Bradshaw,Pittsburgh Steelers,2019,Panini,2019 Panini Playoff - Goal Line,,https://storage.googleapis.com/collx-media/user_cards/232360-22134570-1660303331-front.jpg,
Football,69,Von Miller,Denver Broncos,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22134553-1660303324-front.jpg,
Football,59,Amari Cooper,Dallas Cowboys,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22134520-1660303306-front.jpg,
Football,134,Danielle Hunter,Minnesota Vikings,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22134511-1660303298-front.jpg,
Football,285,Jerome Bettis,Pittsburgh Steelers,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22134471-1660303273-front.jpg,
Football,227,Devin Singletary,Buffalo Bills,2021,Donruss,2021 Donruss - Press Proof Blue,,https://storage.googleapis.com/collx-media/user_cards/232360-22132612-1660301959-front.jpg,
Football,HR-JT,Jonathan Taylor,Indianapolis Colts,2021,Panini,2021 Panini Prestige - Highlight Reel,,https://storage.googleapis.com/collx-media/user_cards/232360-22132547-1660301922-front.jpg,
Football,HR-JA,Jamal Adams,Seattle Seahawks,2021,Panini,2021 Panini Prestige - Highlight Reel,,https://storage.googleapis.com/collx-media/user_cards/232360-22132517-1660301903-front.jpg,
Football,HR-DH,Derrick Henry,Tennessee Titans,2021,Panini,2021 Panini Prestige - Highlight Reel,,https://storage.googleapis.com/collx-media/user_cards/232360-22132412-1660301826-front.jpg,
Football,RS9,Barry Sanders,Detroit Lions,2021,Donruss,2021 Donruss - Retro Series,,https://storage.googleapis.com/collx-media/user_cards/232360-22132257-1660301705-front.jpg,
Football,279,Trey Sermon,San Francisco 49ers,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22130593-1660300457-front.jpg,
Football,265,Rashod Bateman,Baltimore Ravens,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22130584-1660300451-front.jpg,
Football,307,Luke Farrell,Jacksonville Jaguars,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22130576-1660300444-front.jpg,
Football,252,Zach Wilson,New York Jets,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22130565-1660300435-front.jpg,
Football,267,Kenneth Gainwell,Philadelphia Eagles,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22130558-1660300429-front.jpg,
Football,324,Nick Bolton,Kansas City Chiefs,2021,Donruss,2021 Donruss - Jersey Number,"RC, SN54",https://storage.googleapis.com/collx-media/user_cards/232360-22130362-1660300281-front.jpg,
Football,254,Trey Lance,San Francisco 49ers,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22130201-1660300177-front.jpg,
Football,313,Gary Brightwell,New York Giants,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22130173-1660300155-front.jpg,
Football,338,Kwity Paye,Indianapolis Colts,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22130160-1660300145-front.jpg,
Football,INT-14,Elijah Moore,,2021,Panini,2021 Panini Absolute - Introductions,,https://storage.googleapis.com/collx-media/user_cards/232360-22130147-1660300138-front.jpg,
Football,117,Pat Freiermuth,Pittsburgh Steelers,2021,Panini,2021 Panini Absolute - Retail,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22130134-1660300130-front.jpg,
Football,296,Larry Rountree III,Los Angeles Chargers,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22130043-1660300064-front.jpg,
Football,328,Penei Sewell,Detroit Lions,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22130014-1660300042-front.jpg,
Football,180,John Elway,Denver Broncos,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22130007-1660300030-front.jpg,
Football,225,Josh Allen,Buffalo Bills,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129937-1660299966-front.jpg,
Football,195b,Baker Mayfield,Cleveland Browns,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129918-1660299950-front.jpg,
Football,66,Dan Marino,Miami Dolphins,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129913-1660299945-front.jpg,
Football,22,T.J. Watt,Pittsburgh Steelers,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129856-1660299901-front.jpg,
Football,66,Dan Marino,Miami Dolphins,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129749-1660299824-front.jpg,
Football,83,Lawrence Taylor,New York Giants,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129740-1660299818-front.jpg,
Football,28b,Russell Wilson,Seattle Seahawks,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129710-1660299793-front.jpg,
Football,54b,George Kittle,San Francisco 49ers,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129610-1660299723-front.jpg,
Football,158b,Davante Adams,Green Bay Packers,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129590-1660299710-front.jpg,
Football,239b,Lamar Jackson,Baltimore Ravens,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129568-1660299697-front.jpg,
Football,155b,Aaron Rodgers,Green Bay Packers,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129553-1660299689-front.jpg,
Football,85b,Josh Jacobs,Las Vegas Raiders,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129515-1660299665-front.jpg,
Football,245b,Kyler Murray,Arizona Cardinals,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129479-1660299642-front.jpg,
Football,158b,Davante Adams,Green Bay Packers,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129435-1660299613-front.jpg,
Football,1b,Tom Brady,Tampa Bay Buccaneers,2021,Donruss,2021 Donruss,,https://storage.googleapis.com/collx-media/user_cards/232360-22129188-1660299411-front.jpg,
Football,35,Joe Montana / Jerry ,San Francisco 49ers,1991,Upper Deck,1991 Upper Deck,,https://storage.googleapis.com/collx-media/user_cards/232360-22129043-1660299301-front.jpg,
Football,35,Joe Montana / Jerry ,San Francisco 49ers,1991,Upper Deck,1991 Upper Deck,,https://storage.googleapis.com/collx-media/user_cards/232360-22129035-1660299293-front.jpg,
Football,35,Joe Montana / Jerry ,San Francisco 49ers,1991,Upper Deck,1991 Upper Deck,,https://storage.googleapis.com/collx-media/user_cards/232360-22129024-1660299284-front.jpg,
Football,I1,Peyton Manning,Denver Broncos,2021,Donruss,2021 Donruss - Inducted,,https://storage.googleapis.com/collx-media/user_cards/232360-22128980-1660299248-front.jpg,
Football,122,Pat Freiermuth,Penn State Nittany Lions,2021,Panini,2021 Panini Chronicles Draft Picks - Pink,,https://storage.googleapis.com/collx-media/user_cards/232360-22126427-1660296975-front.jpg,
Football,292,Rondale Moore,Purdue Boilermakers,2021,Panini,2021 Panini Chronicles Draft Picks - Spectra Base Silver,,https://storage.googleapis.com/collx-media/user_cards/232360-22126410-1660296962-front.jpg,
Football,258,Travis Etienne Jr.,Jacksonville Jaguars,2021,Donruss,2021 Donruss - Press Proof Red,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22126384-1660296940-front.jpg,
Football,FF-7,Davante Adams,Green Bay Packers,2021,Panini,2021 Panini Prestige - Franchise Favorites,,https://storage.googleapis.com/collx-media/user_cards/232360-22126364-1660296925-front.jpg,
Football,71,Van Jefferson,Los Angeles Rams,2020,Panini,2020 Panini Select - Purple Prizm Die Cut,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22126131-1660296649-front.jpg,
Football,165,Tarik Cohen,Chicago Bears,2018,Prizm,2018 Panini Prizm - Prizm Red White and Blue,,https://storage.googleapis.com/collx-media/user_cards/232360-22126071-1660296575-front.jpg,
Football,301,Trevor Lawrence,Clemson Tigers,2021,Panini,2021 Panini Chronicles Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22125970-1660296415-front.jpg,
Football,222,Pat Freiermuth,Penn State Nittany Lions,2021,Panini,2021 Panini Chronicles Draft Picks - Donruss Optic Rated Rookies Holo,,https://storage.googleapis.com/collx-media/user_cards/232360-22125865-1660296303-front.jpg,
Football,3,Tyreek Hill,Kansas City Chiefs,2020,Panini,2020 Panini Contenders,,https://storage.googleapis.com/collx-media/user_cards/232360-22125674-1660296093-front.jpg,
Football,356,Marcus Davenport,New Orleans Saints,2018,Donruss,2018 Donruss,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22125597-1660296020-front.jpg,
Football,76,Brian Urlacher,Chicago Bears,2021,Donruss,2021 Donruss Elite - Green,,https://storage.googleapis.com/collx-media/user_cards/232360-22125282-1660295723-front.jpg,
Football,137,T.J. Hockenson,Detroit Lions,2019,Panini,2019 Panini Absolute,"RC, SN199",https://storage.googleapis.com/collx-media/user_cards/232360-22125045-1660295552-front.jpg,
Football,125,Darnell Mooney,Chicago Bears,2020,Donruss,2020 Donruss Optic,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22124964-1660295475-front.jpg,
Football,175,Cam Akers,Los Angeles Rams,2020,Donruss,2020 Donruss Optic,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22124874-1660295385-front.jpg,
Football,173,Denzel Mims,New York Jets,2020,Donruss,2020 Donruss Optic,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22123324-1660293958-front.jpg,
Football,121,Justin Fields,Ohio State Buckeyes,2021,Panini,2021 Panini Prizm Draft Picks Collegiate,,https://storage.googleapis.com/collx-media/user_cards/232360-22123251-1660293904-front.jpg,
Football,80,Justin Fields,Ohio State Buckeyes,2021,Panini,2021 Panini Chronicles Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22123195-1660293854-front.jpg,
Football,254,Trey Lance,San Francisco 49ers,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22123001-1660293722-front.jpg,
Football,90,Jamal Adams,New York Jets,2017,Panini,2017 Panini Crown Royale,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22121777-1660292829-front.jpg,
Football,225,James Robinson,Jacksonville Jaguars,2020,Panini,2020 Panini Chronicles - Luminance Update Rookies Pink,,https://storage.googleapis.com/collx-media/user_cards/232360-22121734-1660292797-front.jpg,
Football,33,Justin Fields,Ohio State Buckeyes,2021,Panini,2021 Panini Chronicles Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22120120-1660291552-front.jpg,
Football,5,CeeDee Lamb,Oklahoma Sooners,2020,Panini,2020 Panini Chronicles Draft Picks - Playoff Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22120023-1660291459-front.jpg,
Football,65,AJ Dillon,Green Bay Packers,2020,Select,2020 Panini Select,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22119848-1660291332-front.jpg,
Football,266,Jay Cutler,Chicago Bears,2010,Topps,2010 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22119371-1660291066-front.jpg,
Football,47,Derrius Guice,Washington Redskins,2019,Panini,2019 Panini Illusions - Retail,,https://storage.googleapis.com/collx-media/user_cards/232360-22111133-1660286513-front.jpg,
Football,89,Bryce Love,Washington Redskins,2019,Panini,2019 Panini Illusions - Retail,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22111105-1660286499-front.jpg,
Football,18,Philip Rivers,Los Angeles Chargers,2019,Panini,2019 Panini Illusions - Retail,,https://storage.googleapis.com/collx-media/user_cards/232360-22111087-1660286491-front.jpg,
Football,43,Kerryon Johnson,Detroit Lions,2019,Panini,2019 Panini Illusions - Retail,,https://storage.googleapis.com/collx-media/user_cards/232360-22110869-1660286359-front.jpg,
Football,67,Ed Oliver,Buffalo Bills,2019,Panini,2019 Panini Illusions - Retail,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22110806-1660286322-front.jpg,
Football,5,Ryan Finley,Cincinnati Bengals,2019,Panini,2019 Panini Illusions,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22110673-1660286248-front.jpg,
Football,97,Devin White,Tampa Bay Buccaneers,2019,Panini,2019 Panini Illusions,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22110519-1660286156-front.jpg,
Football,40,Brian Burns,Carolina Panthers,2019,Panini,2019 Panini Illusions - Trophy Collection Emerald,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22110325-1660286061-front.jpg,
Football,16,Joe Burrow,Cincinnati Bengals,2021,Panini,2021 Panini Chronicles,,https://storage.googleapis.com/collx-media/user_cards/232360-22110287-1660286045-front.jpg,
Football,165,Carlton Williamson,San Francisco 49ers,1985,Topps,1985 Topps,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22109819-1660285781-front.jpg,
Football,318,Dwight Stephenson,Miami Dolphins,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109807-1660285772-front.jpg,
Football,182,Russ Grimm,Washington Redskins,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109786-1660285761-front.jpg,
Football,121,Zeke Mowatt,New York Giants,1985,Topps,1985 Topps,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22109769-1660285752-front.jpg,
Football,120,Joe Morris,New York Giants,1985,Topps,1985 Topps,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22109749-1660285741-front.jpg,
Football,73,Mark Lee,Green Bay Packers,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109585-1660285644-front.jpg,
Football,228,Boyce Green,Cleveland Browns,1985,Topps,1985 Topps,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22109556-1660285631-front.jpg,
Football,260,Johnie Cooks,Indianapolis Colts,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109530-1660285618-front.jpg,
Football,248,Oilers Team Leaders ,Houston Oilers,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109510-1660285607-front.jpg,
Football,35,Matt Suhey,Chicago Bears,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109497-1660285600-front.jpg,
Football,143,Neil Lomax,St. Louis Cardinals,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109491-1660285596-front.jpg,
Football,273,Carlos Carson,Kansas City Chiefs,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109442-1660285568-front.jpg,
Football,305,Kim Bokamper,Miami Dolphins,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109423-1660285560-front.jpg,
Football,373,Mike Green,San Diego Chargers,1985,Topps,1985 Topps,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22109397-1660285548-front.jpg,
Football,196,Kenny Easley / Tom F,,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109387-1660285541-front.jpg,
Football,239,Steve Foley,Denver Broncos,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109376-1660285534-front.jpg,
Football,374,Pete Holohan,San Diego Chargers,1985,Topps,1985 Topps,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22109365-1660285528-front.jpg,
Football,154,Keith Fahnhorst,San Francisco 49ers,1985,Topps,1985 Topps,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22109353-1660285523-front.jpg,
Football,211,Jim Breech,Cincinnati Bengals,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109319-1660285506-front.jpg,
Football,173,David Logan,Tampa Bay Buccaneers,1985,Topps,1985 Topps,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22109302-1660285497-front.jpg,
Football,14,Rick Bryan,Atlanta Falcons,1985,Topps,1985 Topps,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22109204-1660285442-front.jpg,
Football,16,Kenny Johnson,Atlanta Falcons,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109173-1660285422-front.jpg,
Football,78,Nolan Cromwell,Los Angeles Rams,1985,Topps,1985 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22109142-1660285410-front.jpg,
